"id","sourceName","scientificName","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","nocturnal","crepuscular","diurnal","bodymass_value"
"ITIS:180008","Eptesicus fuscus","Eptesicus fuscus",100,0,0,0,0,0,0,0,0,0,1,0,0,16.46
"ITIS:631950","Eptesicus diminutus","Eptesicus diminutus",100,0,0,0,0,0,0,0,0,0,1,0,0,6
"ITIS:946121","Eptesicus chiriquinus","Eptesicus chiriquinus",100,0,0,0,0,0,0,0,0,0,1,0,0,11.25
"ITIS:631946","Eptesicus brasiliensis","Eptesicus brasiliensis",100,0,0,0,0,0,0,0,0,0,1,0,0,9.47
"ITIS:631945","Eptesicus bottae","Eptesicus bottae",100,0,0,0,0,0,0,0,0,0,1,0,0,14.23
"ITIS:946125","Eptesicus matroka","Eptesicus matroka",100,0,0,0,0,0,0,0,0,0,1,0,0,6.57
"ITIS:946120","Eptesicus andinus","Eptesicus andinus",100,0,0,0,0,0,0,0,0,0,1,0,0,10.96
"ITIS:631971","Eptesicus tatei","Eptesicus tatei",100,0,0,0,0,0,0,0,0,0,1,0,0,11.42
"ITIS:946124","Eptesicus japonensis","Eptesicus japonensis",100,0,0,0,0,0,0,0,0,0,1,0,0,10.96
"ITIS:631961","Eptesicus nasutus","Eptesicus nasutus",100,0,0,0,0,0,0,0,0,0,1,0,0,7.91
"ITIS:946126","Eptesicus nilssonii","Eptesicus nilssonii",100,0,0,0,0,0,0,0,0,0,1,0,0,10.72
"ITIS:631963","Eptesicus pachyotis","Eptesicus pachyotis",100,0,0,0,0,0,0,0,0,0,1,0,0,8.28
"ITIS:631964","Eptesicus platyops","Eptesicus platyops",100,0,0,0,0,0,0,0,0,0,1,0,0,11.42
"ITIS:631969","Eptesicus serotinus","Eptesicus serotinus",100,0,0,0,0,0,0,0,0,0,1,0,0,22.86
"ITIS:948891","Eptesicus bobrinskoi","Eptesicus bobrinskoi",100,0,0,0,0,0,0,0,0,0,1,0,0,7.55
"ITIS:946123","Eptesicus gobiensis","Eptesicus gobiensis",100,0,0,0,0,0,0,0,0,0,1,0,0,10.96
"ITIS:631958","Eptesicus innoxius","Eptesicus innoxius",100,0,0,0,0,0,0,0,0,0,1,0,0,8.86
"ITIS:631955","Eptesicus guadeloupensis","Eptesicus guadeloupensis",100,0,0,0,0,0,0,0,0,0,1,0,0,11.42
"ITIS:631957","Eptesicus hottentotus","Eptesicus hottentotus",100,0,0,0,0,0,0,0,0,0,1,0,0,30
"ITIS:631959","Eptesicus kobayashii","Eptesicus kobayashii",100,0,0,0,0,0,0,0,0,0,1,0,0,10.96
"ITIS:631953","Eptesicus floweri","Eptesicus floweri",100,0,0,0,0,0,0,0,0,0,1,0,0,10.17
"ITIS:946115","Arielulus aureocollaris","Arielulus aureocollaris",100,0,0,0,0,0,0,0,0,0,1,0,0,10.4
"ITIS:946119","Arielulus torquatus","Arielulus torquatus",100,0,0,0,0,0,0,0,0,0,1,0,0,10.4
"ITIS:946118","Arielulus societatis","Arielulus societatis",100,0,0,0,0,0,0,0,0,0,1,0,0,8.03
"ITIS:946116","Arielulus circumdatus","Arielulus circumdatus",100,0,0,0,0,0,0,0,0,0,1,0,0,10.4
"ITIS:946117","Arielulus cuprosus","Arielulus cuprosus",100,0,0,0,0,0,0,0,0,0,1,0,0,10.4
"ITIS:631978","Hesperoptenus doriae","Hesperoptenus doriae",100,0,0,0,0,0,0,0,0,0,1,0,0,9.56
"ITIS:631979","Hesperoptenus gaskelli","Hesperoptenus gaskelli",100,0,0,0,0,0,0,0,0,0,1,0,0,13.07
"ITIS:631981","Hesperoptenus tomesi","Hesperoptenus tomesi",100,0,0,0,0,0,0,0,0,0,1,0,0,31
"ITIS:631980","Hesperoptenus tickelli","Hesperoptenus tickelli",100,0,0,0,0,0,0,0,0,0,1,0,0,16.3
"ITIS:631977","Hesperoptenus blanfordi","Hesperoptenus blanfordi",100,0,0,0,0,0,0,0,0,0,1,0,0,6.53
"ITIS:632149","Scotophilus dinganii","Scotophilus dinganii",100,0,0,0,0,0,0,0,0,0,1,0,0,25.13
"ITIS:632155","Scotophilus robustus","Scotophilus robustus",100,0,0,0,0,0,0,0,0,0,1,0,0,26.03
"ITIS:632147","Scotophilus borbonicus","Scotophilus borbonicus",100,0,0,0,0,0,0,0,0,0,1,0,0,18
"ITIS:946144","Scotophilus heathii","Scotophilus heathii",100,0,0,0,0,0,0,0,0,0,1,0,0,36.13
"ITIS:946143","Scotophilus collinus","Scotophilus collinus",100,0,0,0,0,0,0,0,0,0,1,0,0,28.26
"ITIS:632151","Scotophilus kuhlii","Scotophilus kuhlii",100,0,0,0,0,0,0,0,0,0,1,0,0,20.73
"ITIS:632154","Scotophilus nux","Scotophilus nux",100,0,0,0,0,0,0,0,0,0,1,0,0,30
"ITIS:946145","Scotophilus nucella","Scotophilus nucella",100,0,0,0,0,0,0,0,0,0,1,0,0,28.26
"ITIS:632156","Scotophilus viridis","Scotophilus viridis",100,0,0,0,0,0,0,0,0,0,1,0,0,19.6
"ITIS:632153","Scotophilus nigrita","Scotophilus nigrita",100,0,0,0,0,0,0,0,0,0,1,0,0,101
"ITIS:632152","Scotophilus leucogaster","Scotophilus leucogaster",100,0,0,0,0,0,0,0,0,0,1,0,0,20.23
"ITIS:632148","Scotophilus celebensis","Scotophilus celebensis",100,0,0,0,0,0,0,0,0,0,1,0,0,26.77
"ITIS:946146","Scotorepens balstoni","Scotorepens balstoni",100,0,0,0,0,0,0,0,0,0,1,0,0,11.92
"ITIS:946147","Scotorepens greyii","Scotorepens greyii",100,0,0,0,0,0,0,0,0,0,1,0,0,10
"ITIS:946149","Scotorepens sanborni","Scotorepens sanborni",100,0,0,0,0,0,0,0,0,0,1,0,0,8.13
"ITIS:946148","Scotorepens orion","Scotorepens orion",100,0,0,0,0,0,0,0,0,0,1,0,0,11.83
"ITIS:947181","Nycticeinops schlieffeni","Nycticeinops schlieffeni",100,0,0,0,0,0,0,0,0,0,1,0,0,5.05
"ITIS:946135","Nycticeius aenobarbus","Nycticeius aenobarbus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.99
"ITIS:180022","Nycticeius humeralis","Nycticeius humeralis",100,0,0,0,0,0,0,0,0,0,1,0,0,8.99
"ITIS:946136","Nycticeius cubanus","Nycticeius cubanus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.99
"ITIS:632137","Rhogeessa gracilis","Rhogeessa gracilis",100,0,0,0,0,0,0,0,0,0,1,0,0,4.88
"ITIS:632141","Rhogeessa tumida","Rhogeessa tumida",100,0,0,0,0,0,0,0,0,0,1,0,0,4.58
"ITIS:632140","Rhogeessa parvula","Rhogeessa parvula",100,0,0,0,0,0,0,0,0,0,1,0,0,4.37
"ITIS:632139","Rhogeessa mira","Rhogeessa mira",100,0,0,0,0,0,0,0,0,0,1,0,0,4.91
"ITIS:632138","Rhogeessa minutilla","Rhogeessa minutilla",100,0,0,0,0,0,0,0,0,0,1,0,0,3.75
"ITIS:946138","Rhogeessa hussoni","Rhogeessa hussoni",100,0,0,0,0,0,0,0,0,0,1,0,0,4.22
"ITIS:632136","Rhogeessa genowaysi","Rhogeessa genowaysi",100,0,0,0,0,0,0,0,0,0,1,0,0,4.64
"ITIS:946137","Rhogeessa aeneus","Rhogeessa aeneus",100,0,0,0,0,0,0,0,0,0,1,0,0,4.22
"ITIS:946139","Rhogeessa io","Rhogeessa io",100,0,0,0,0,0,0,0,0,0,1,0,0,4.22
"ITIS:632135","Rhogeessa alleni","Rhogeessa alleni",100,0,0,0,0,0,0,0,0,0,1,0,0,5.47
"ITIS:946140","Scoteanax rueppellii","Scoteanax rueppellii",100,0,0,0,0,0,0,0,0,0,1,0,0,26.41
"ITIS:632142","Scotoecus albofuscus","Scotoecus albofuscus",100,0,0,0,0,0,0,0,0,0,1,0,0,4.5
"ITIS:946142","Scotoecus hindei","Scotoecus hindei",100,0,0,0,0,0,0,0,0,0,1,0,0,10.41
"ITIS:632143","Scotoecus hirundo","Scotoecus hirundo",100,0,0,0,0,0,0,0,0,0,1,0,0,9.34
"ITIS:632144","Scotoecus pallidus","Scotoecus pallidus",100,0,0,0,0,0,0,0,0,0,1,0,0,7.43
"ITIS:946141","Scotoecus albigula","Scotoecus albigula",100,0,0,0,0,0,0,0,0,0,1,0,0,10.08
"ITIS:632146","Scotomanes ornatus","Scotomanes ornatus",100,0,0,0,0,0,0,0,0,0,1,0,0,21.8
"ITIS:946150","Nyctophilus bifax","Nyctophilus bifax",100,0,0,0,0,0,0,0,0,0,1,0,0,9.89
"ITIS:946151","Nyctophilus howensis","Nyctophilus howensis",100,0,0,0,0,0,0,0,0,0,1,0,0,7.78
"ITIS:632078","Nyctophilus microdon","Nyctophilus microdon",100,0,0,0,0,0,0,0,0,0,1,0,0,7.63
"ITIS:632081","Nyctophilus walkeri","Nyctophilus walkeri",100,0,0,0,0,0,0,0,0,0,1,0,0,4.34
"ITIS:632065","Nyctophilus heran","Nyctophilus heran",100,0,0,0,0,0,0,0,0,0,1,0,0,7.63
"ITIS:632076","Nyctophilus geoffroyi","Nyctophilus geoffroyi",100,0,0,0,0,0,0,0,0,0,1,0,0,7.28
"ITIS:632077","Nyctophilus gouldi","Nyctophilus gouldi",100,0,0,0,0,0,0,0,0,0,1,0,0,10
"ITIS:632080","Nyctophilus timoriensis","Nyctophilus timoriensis",100,0,0,0,0,0,0,0,0,0,1,0,0,11.73
"ITIS:946152","Nyctophilus nebulosus","Nyctophilus nebulosus",100,0,0,0,0,0,0,0,0,0,1,0,0,7.78
"ITIS:632079","Nyctophilus microtis","Nyctophilus microtis",100,0,0,0,0,0,0,0,0,0,1,0,0,7.1
"ITIS:632075","Nyctophilus arnhemensis","Nyctophilus arnhemensis",100,0,0,0,0,0,0,0,0,0,1,0,0,6.65
"ITIS:632083","Pharotis imogene","Pharotis imogene",100,0,0,0,0,0,0,0,0,0,1,0,0,8.34
"ITIS:946129","Lasiurus ebenus","Lasiurus ebenus",100,0,0,0,0,0,0,0,0,0,1,0,0,14
"ITIS:180016","Lasiurus borealis","Lasiurus borealis",100,0,0,0,0,0,0,0,0,0,1,0,0,10.74
"ITIS:552512","Lasiurus blossevillii","Lasiurus blossevillii",100,0,0,0,0,0,0,0,0,0,1,0,0,9.5
"ITIS:631991","Lasiurus castaneus","Lasiurus castaneus",100,0,0,0,0,0,0,0,0,0,1,0,0,13.63
"ITIS:180017","Lasiurus cinereus","Lasiurus cinereus",100,0,0,0,0,0,0,0,0,0,1,0,0,25.28
"ITIS:946128","Lasiurus degelidus","Lasiurus degelidus",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:631992","Lasiurus egregius","Lasiurus egregius",100,0,0,0,0,0,0,0,0,0,1,0,0,20
"ITIS:946133","Lasiurus varius","Lasiurus varius",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:552481","Lasiurus minor","Lasiurus minor",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:946131","Lasiurus pfeifferi","Lasiurus pfeifferi",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:946132","Lasiurus salinae","Lasiurus salinae",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:180020","Lasiurus seminolus","Lasiurus seminolus",100,0,0,0,0,0,0,0,0,0,1,0,0,9.89
"ITIS:946127","Lasiurus atratus","Lasiurus atratus",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:946130","Lasiurus insularis","Lasiurus insularis",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:552502","Lasiurus xanthinus","Lasiurus xanthinus",100,0,0,0,0,0,0,0,0,0,1,0,0,14.57
"ITIS:180018","Lasiurus ega","Lasiurus ega",100,0,0,0,0,0,0,0,0,0,1,0,0,13.2
"ITIS:180019","Lasiurus intermedius","Lasiurus intermedius",100,0,0,0,0,0,0,0,0,0,1,0,0,23.03
"ITIS:632118","Pipistrellus nathusii","Pipistrellus nathusii",100,0,0,0,0,0,0,0,0,0,1,0,0,7.31
"ITIS:632116","Pipistrellus nanulus","Pipistrellus nanulus",100,0,0,0,0,0,0,0,0,0,1,0,0,2.5
"ITIS:632111","Pipistrellus maderensis","Pipistrellus maderensis",100,0,0,0,0,0,0,0,0,0,1,0,0,6.2
"ITIS:632123","Pipistrellus pipistrellus","Pipistrellus pipistrellus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.69
"ITIS:632108","Pipistrellus kuhlii","Pipistrellus kuhlii",100,0,0,0,0,0,0,0,0,0,1,0,0,5.93
"ITIS:632113","Pipistrellus minahassae","Pipistrellus minahassae",100,0,0,0,0,0,0,0,0,0,1,0,0,7.45
"ITIS:946161","Pipistrellus papuanus","Pipistrellus papuanus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.28
"ITIS:632121","Pipistrellus permixtus","Pipistrellus permixtus",100,0,0,0,0,0,0,0,0,0,1,0,0,6.36
"ITIS:632105","Pipistrellus javanicus","Pipistrellus javanicus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.29
"ITIS:946157","Pipistrellus angulatus","Pipistrellus angulatus",100,0,0,0,0,0,0,0,0,0,1,0,0,3.35
"ITIS:946162","Pipistrellus pygmaeus","Pipistrellus pygmaeus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.28
"ITIS:632119","Pipistrellus paterculus","Pipistrellus paterculus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.6
"ITIS:632104","Pipistrellus inexspectatus","Pipistrellus inexspectatus",100,0,0,0,0,0,0,0,0,0,1,0,0,6.2
"ITIS:947298","Pipistrellus hesperus","Pipistrellus hesperus",100,0,0,0,0,0,0,0,0,0,1,0,0,3.7
"ITIS:946160","Pipistrellus hesperidus","Pipistrellus hesperidus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.28
"ITIS:632102","Pipistrellus endoi","Pipistrellus endoi",100,0,0,0,0,0,0,0,0,0,1,0,0,5.6
"ITIS:946159","Pipistrellus deserti","Pipistrellus deserti",100,0,0,0,0,0,0,0,0,0,1,0,0,6.2
"ITIS:632097","Pipistrellus coromandra","Pipistrellus coromandra",100,0,0,0,0,0,0,0,0,0,1,0,0,4.6
"ITIS:632095","Pipistrellus ceylonicus","Pipistrellus ceylonicus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.39
"ITIS:632086","Pipistrellus aero","Pipistrellus aero",100,0,0,0,0,0,0,0,0,0,1,0,0,6.2
"ITIS:946156","Pipistrellus adamsi","Pipistrellus adamsi",100,0,0,0,0,0,0,0,0,0,1,0,0,4.2
"ITIS:946155","Pipistrellus abramus","Pipistrellus abramus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.87
"ITIS:632126","Pipistrellus rusticus","Pipistrellus rusticus",100,0,0,0,0,0,0,0,0,0,1,0,0,4.55
"ITIS:946158","Pipistrellus collinus","Pipistrellus collinus",100,0,0,0,0,0,0,0,0,0,1,0,0,6.75
"ITIS:632130","Pipistrellus sturdeei","Pipistrellus sturdeei",100,0,0,0,0,0,0,0,0,0,1,0,0,5.28
"ITIS:946163","Pipistrellus rueppellii","Pipistrellus rueppellii",100,0,0,0,0,0,0,0,0,0,1,0,0,7.07
"ITIS:632129","Pipistrellus stenopterus","Pipistrellus stenopterus",100,0,0,0,0,0,0,0,0,0,1,0,0,15.2
"ITIS:946165","Pipistrellus westralis","Pipistrellus westralis",100,0,0,0,0,0,0,0,0,0,1,0,0,3
"ITIS:946164","Pipistrellus wattsi","Pipistrellus wattsi",100,0,0,0,0,0,0,0,0,0,1,0,0,5.28
"ITIS:632132","Pipistrellus tenuis","Pipistrellus tenuis",100,0,0,0,0,0,0,0,0,0,1,0,0,4.7
"ITIS:948895","Pipistrellus subflavus","Pipistrellus subflavus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.76
"ITIS:946166","Scotozous dormeri","Scotozous dormeri",100,0,0,0,0,0,0,0,0,0,1,0,0,6.79
"ITIS:631975","Glischropus javanus","Glischropus javanus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.91
"ITIS:631976","Glischropus tylopus","Glischropus tylopus",100,0,0,0,0,0,0,0,0,0,1,0,0,4.39
"ITIS:632066","Nyctalus lasiopterus","Nyctalus lasiopterus",100,0,0,0,0,0,0,0,0,0,1,0,0,49.73
"ITIS:946154","Nyctalus plancyi","Nyctalus plancyi",100,0,0,0,0,0,0,0,0,0,1,0,0,26.44
"ITIS:632069","Nyctalus noctula","Nyctalus noctula",100,0,0,0,0,0,0,0,0,0,1,0,0,28
"ITIS:632063","Nyctalus aviator","Nyctalus aviator",100,0,0,0,0,0,0,0,0,0,1,0,0,21.85
"ITIS:632067","Nyctalus leisleri","Nyctalus leisleri",100,0,0,0,0,0,0,0,0,0,1,0,0,13.28
"ITIS:946153","Nyctalus furvus","Nyctalus furvus",100,0,0,0,0,0,0,0,0,0,1,0,0,26.44
"ITIS:632064","Nyctalus azoreum","Nyctalus azoreum",100,0,0,0,0,0,0,0,0,0,1,0,0,21.85
"ITIS:632068","Nyctalus montanus","Nyctalus montanus",100,0,0,0,0,0,0,0,0,0,1,0,0,21.85
"ITIS:631926","Barbastella barbastellus","Barbastella barbastellus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.03
"ITIS:631927","Barbastella leucomelas","Barbastella leucomelas",100,0,0,0,0,0,0,0,0,0,1,0,0,15.05
"ITIS:203452","Corynorhinus townsendii","Corynorhinus townsendii",100,0,0,0,0,0,0,0,0,0,1,0,0,10.3
"ITIS:555664","Corynorhinus rafinesquii","Corynorhinus rafinesquii",100,0,0,0,0,0,0,0,0,0,1,0,0,9.15
"ITIS:555655","Corynorhinus mexicanus","Corynorhinus mexicanus",100,0,0,0,0,0,0,0,0,0,1,0,0,9.71
"ITIS:180010","Euderma maculatum","Euderma maculatum",100,0,0,0,0,0,0,0,0,0,1,0,0,15.66
"ITIS:180012","Idionycteris phyllotis","Idionycteris phyllotis",100,0,0,0,0,0,0,0,0,0,1,0,0,12.03
"ITIS:632082","Otonycteris hemprichii","Otonycteris hemprichii",100,0,0,0,0,0,0,0,0,0,1,0,0,21.98
"ITIS:632264","Plecotus teneriffae","Plecotus teneriffae",100,0,0,0,0,0,0,0,0,0,1,0,0,8.33
"ITIS:632134","Plecotus austriacus","Plecotus austriacus",100,0,0,0,0,0,0,0,0,0,1,0,0,7.3
"ITIS:946168","Plecotus balensis","Plecotus balensis",100,0,0,0,0,0,0,0,0,0,1,0,0,7.56
"ITIS:632133","Plecotus auritus","Plecotus auritus",100,0,0,0,0,0,0,0,0,0,1,0,0,7.83
"ITIS:946169","Plecotus kolombatovici","Plecotus kolombatovici",100,0,0,0,0,0,0,0,0,0,1,0,0,7.56
"ITIS:946170","Plecotus sardus","Plecotus sardus",100,0,0,0,0,0,0,0,0,0,1,0,0,7.56
"ITIS:632263","Plecotus taivanus","Plecotus taivanus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.54
"ITIS:946167","Plecotus alpinus","Plecotus alpinus",100,0,0,0,0,0,0,0,0,0,1,0,0,7.56
"ITIS:947330","Neoromicia somalicus","Neoromicia somalicus",100,0,0,0,0,0,0,0,0,0,1,0,0,3.53
"ITIS:946219","Neoromicia tenuipinnis","Neoromicia tenuipinnis",100,0,0,0,0,0,0,0,0,0,1,0,0,5.35
"ITIS:946212","Neoromicia flavescens","Neoromicia flavescens",100,0,0,0,0,0,0,0,0,0,1,0,0,10.5
"ITIS:946213","Neoromicia guineensis","Neoromicia guineensis",100,0,0,0,0,0,0,0,0,0,1,0,0,5.07
"ITIS:946214","Neoromicia helios","Neoromicia helios",100,0,0,0,0,0,0,0,0,0,1,0,0,3.56
"ITIS:947329","Neoromicia nanus","Neoromicia nanus",100,0,0,0,0,0,0,0,0,0,1,0,0,3.88
"ITIS:947328","Neoromicia brunneus","Neoromicia brunneus",100,0,0,0,0,0,0,0,0,0,1,0,0,9.56
"ITIS:946220","Neoromicia zuluensis","Neoromicia zuluensis",100,0,0,0,0,0,0,0,0,0,1,0,0,4.14
"ITIS:946217","Neoromicia rendalli","Neoromicia rendalli",100,0,0,0,0,0,0,0,0,0,1,0,0,6.42
"ITIS:631931","Chalinolobus dwyeri","Chalinolobus dwyeri",100,0,0,0,0,0,0,0,0,0,1,0,0,9.03
"ITIS:631938","Chalinolobus picatus","Chalinolobus picatus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.1
"ITIS:631941","Chalinolobus tuberculatus","Chalinolobus tuberculatus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.5
"ITIS:631937","Chalinolobus nigrogriseus","Chalinolobus nigrogriseus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.8
"ITIS:946171","Chalinolobus neocaledonicus","Chalinolobus neocaledonicus",100,0,0,0,0,0,0,0,0,0,1,0,0,8.71
"ITIS:631936","Chalinolobus morio","Chalinolobus morio",100,0,0,0,0,0,0,0,0,0,1,0,0,8.77
"ITIS:631934","Chalinolobus gouldii","Chalinolobus gouldii",100,0,0,0,0,0,0,0,0,0,1,0,0,14.47
"ITIS:631974","Eudiscopus denticulus","Eudiscopus denticulus",100,0,0,0,0,0,0,0,0,0,1,0,0,9.56
"ITIS:946175","Falsistrellus petersi","Falsistrellus petersi",100,0,0,0,0,0,0,0,0,0,1,0,0,22.77
"ITIS:946174","Falsistrellus mordax","Falsistrellus mordax",100,0,0,0,0,0,0,0,0,0,1,0,0,10.23
"ITIS:946176","Falsistrellus tasmaniensis","Falsistrellus tasmaniensis",100,0,0,0,0,0,0,0,0,0,1,0,0,22.54
"ITIS:946172","Falsistrellus affinis","Falsistrellus affinis",100,0,0,0,0,0,0,0,0,0,1,0,0,10.23
"ITIS:946173","Falsistrellus mackenziei","Falsistrellus mackenziei",100,0,0,0,0,0,0,0,0,0,1,0,0,23
"ITIS:946183","Glauconycteris humeralis","Glauconycteris humeralis",100,0,0,0,0,0,0,0,0,0,1,0,0,5.49
"ITIS:946177","Glauconycteris alboguttata","Glauconycteris alboguttata",100,0,0,0,0,0,0,0,0,0,1,0,0,8.42
"ITIS:946178","Glauconycteris argentata","Glauconycteris argentata",100,0,0,0,0,0,0,0,0,0,1,0,0,9.3
"ITIS:946179","Glauconycteris beatrix","Glauconycteris beatrix",100,0,0,0,0,0,0,0,0,0,1,0,0,7.5
"ITIS:946180","Glauconycteris curryae","Glauconycteris curryae",100,0,0,0,0,0,0,0,0,0,1,0,0,8.11
"ITIS:946182","Glauconycteris gleni","Glauconycteris gleni",100,0,0,0,0,0,0,0,0,0,1,0,0,10.81
"ITIS:946184","Glauconycteris kenyacola","Glauconycteris kenyacola",100,0,0,0,0,0,0,0,0,0,1,0,0,7.17
"ITIS:946185","Glauconycteris machadoi","Glauconycteris machadoi",100,0,0,0,0,0,0,0,0,0,1,0,0,8.11
"ITIS:946186","Glauconycteris poensis","Glauconycteris poensis",100,0,0,0,0,0,0,0,0,0,1,0,0,6.91
"ITIS:947304","Glauconycteris superba","Glauconycteris superba",100,0,0,0,0,0,0,0,0,0,1,0,0,8.42
"ITIS:946188","Glauconycteris variegata","Glauconycteris variegata",100,0,0,0,0,0,0,0,0,0,1,0,0,11.25
"ITIS:946181","Glauconycteris egeria","Glauconycteris egeria",100,0,0,0,0,0,0,0,0,0,1,0,0,8.42
"ITIS:631985","Histiotus velatus","Histiotus velatus",100,0,0,0,0,0,0,0,0,0,1,0,0,11.2
"ITIS:631982","Histiotus alienus","Histiotus alienus",100,0,0,0,0,0,0,0,0,0,1,0,0,10.42
"ITIS:946189","Histiotus humboldti","Histiotus humboldti",100,0,0,0,0,0,0,0,0,0,1,0,0,11.1
"ITIS:946190","Histiotus laephotis","Histiotus laephotis",100,0,0,0,0,0,0,0,0,0,1,0,0,11.1
"ITIS:946191","Histiotus magellanicus","Histiotus magellanicus",100,0,0,0,0,0,0,0,0,0,1,0,0,11.1
"ITIS:631983","Histiotus macrotus","Histiotus macrotus",100,0,0,0,0,0,0,0,0,0,1,0,0,11
"ITIS:631984","Histiotus montanus","Histiotus montanus",100,0,0,0,0,0,0,0,0,0,1,0,0,10.42
"ITIS:946203","Hypsugo kitcheneri","Hypsugo kitcheneri",100,0,0,0,0,0,0,0,0,0,1,0,0,9.56
"ITIS:946197","Hypsugo bodenheimeri","Hypsugo bodenheimeri",100,0,0,0,0,0,0,0,0,0,1,0,0,2.73
"ITIS:946209","Hypsugo vordermanni","Hypsugo vordermanni",100,0,0,0,0,0,0,0,0,0,1,0,0,5.12
"ITIS:946208","Hypsugo savii","Hypsugo savii",100,0,0,0,0,0,0,0,0,0,1,0,0,6.3
"ITIS:946207","Hypsugo pulveratus","Hypsugo pulveratus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.53
"ITIS:946206","Hypsugo musciculus","Hypsugo musciculus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.12
"ITIS:946192","Hypsugo alaschanicus","Hypsugo alaschanicus",100,0,0,0,0,0,0,0,0,0,1,0,0,5.12
"ITIS:946204","Hypsugo lophurus","Hypsugo lophurus",100,0,0,0,0,0,0,0,0,0,1,0,0,9.56
"ITIS:946202","Hypsugo joffrei","Hypsugo joffrei",100,0,0,0,0,0,0,0,0,0,1,0,0,5.12
"ITIS:946201","Hypsugo imbricatus","Hypsugo imbricatus",100,0,0,0,0,0,0,0,0,0,1,0,0,6.29
"ITIS:946200","Hypsugo eisentrauti","Hypsugo eisentrauti",100,0,0,0,0,0,0,0,0,0,1,0,0,6.11
"ITIS:946198","Hypsugo cadornae","Hypsugo cadornae",100,0,0,0,0,0,0,0,0,0,1,0,0,6.69
"ITIS:946196","Hypsugo ariel","Hypsugo ariel",100,0,0,0,0,0,0,0,0,0,1,0,0,5.12
"ITIS:946195","Hypsugo arabicus","Hypsugo arabicus",100,0,0,0,0,0,0,0,0,0,1,0,0,3.17
"ITIS:946194","Hypsugo anthonyi","Hypsugo anthonyi",100,0,0,0,0,0,0,0,0,0,1,0,0,12.15
"ITIS:946193","Hypsugo anchietae","Hypsugo anchietae",100,0,0,0,0,0,0,0,0,0,1,0,0,9.56
"ITIS:946205","Hypsugo macrotis","Hypsugo macrotis",100,0,0,0,0,0,0,0,0,0,1,0,0,9.56
"ITIS:946199","Hypsugo crassulus","Hypsugo crassulus",100,0,0,0,0,0,0,0,0,0,1,0,0,6.09
"ITIS:631986","Ia io","Ia io",100,0,0,0,0,0,0,0,0,0,1,0,0,49.2
"ITIS:631987","Laephotis angolensis","Laephotis angolensis",100,0,0,0,0,0,0,0,0,0,1,0,0,7.48
"ITIS:631988","Laephotis botswanae","Laephotis botswanae",100,0,0,0,0,0,0,0,0,0,1,0,0,7.2
"ITIS:631989","Laephotis namibensis","Laephotis namibensis",100,0,0,0,0,0,0,0,0,0,1,0,0,7.48
"ITIS:631990","Laephotis wintoni","Laephotis wintoni",100,0,0,0,0,0,0,0,0,0,1,0,0,6
"ITIS:631993","Mimetillus moloneyi","Mimetillus moloneyi",100,0,0,0,0,0,0,0,0,0,1,0,0,8.8
"ITIS:632084","Philetor brachypterus","Philetor brachypterus",100,0,0,0,0,0,0,0,0,0,1,0,0,10.93
"ITIS:632158","Tylonycteris robustula","Tylonycteris robustula",100,0,0,0,0,0,0,0,0,0,1,0,0,7.62
"ITIS:632157","Tylonycteris pachypus","Tylonycteris pachypus",100,0,0,0,0,0,0,0,0,0,1,0,0,3.58
"ITIS:946222","Vespadelus caurinus","Vespadelus caurinus",100,0,0,0,0,0,0,0,0,0,1,0,0,3.1
"ITIS:946223","Vespadelus darlingtoni","Vespadelus darlingtoni",100,0,0,0,0,0,0,0,0,0,1,0,0,6.06
